scenario,record,engine,engine_key,backend,pow_pre_reports,pow_post_reports,feeders,channels,workers,fs,duration_s,speed,chunks,deadline_misses,comp_ms_p50,comp_ms_p99,comp_ms_max,e2e_ms_p50,e2e_ms_p99,e2e_ms_max,report_period_ms,group_delay_ms,load_pct,cpu_s,wall_s,stage_a_share,kbps_total,kbps_pmu_only,kbps_continuous,reduction_x,n_events_feeder0,samples,p_in_mw_mean,p_in_mw_max,p_cpu_gpu_cv_mw_mean,gpu_util_pct_mean,cpu_util_pct_mean,acc_micro_f1,acc_macro_f1,acc_precision,acc_recall,acc_event_recall,acc_n_event_windows,acc_n_caught,acc_false_alarm_runs,acc_false_alarm_runs_quiet,acc_duty_cycle,acc_duty_cycle_quiet,acc_latency_ms,acc_bandwidth_reduction,acc_n_channels,acc_n_channels_with_events
multi,907,ATE-M,M,gpu,6,12,16,96,1,15360.0,10.0,1.0,1200,1199,3969.7669618335567,7715.194416037048,7791.337022999869,3981.310361999931,7723.590949406935,7799.670356333081,8.333333333333334,8.333333333333334,47303.89200361585,17.657381568000005,17.829703691999384,0.9578705243206824,3392.2304000000004,1351.68,47185.92,13.90999856613513,2,183,5121.857923497268,5334,1515.863387978142,14.726775956284152,16.84608378870674,1.0,1.0,1.0,1.0,1.0,4,4,0,0,0.0030709101060859855,0.0,0.0,333479.26666666666,6,4
multi,907,ATE-N,N,gpu,6,12,16,96,1,15360.0,10.0,1.0,1200,1199,3887.831541833293,7694.792668525624,7772.126567999294,3899.4037590000517,7703.189846385503,7780.459901332506,8.333333333333334,8.333333333333334,46646.40441456152,17.692836639999996,17.81109175000165,0.9518195589751448,3392.2304000000004,1351.68,47185.92,13.90999856613513,2,183,5115.021857923497,5254,1512.1748633879781,14.524590163934427,16.768670309653917,1.0,1.0,1.0,1.0,1.0,4,4,0,0,0.0030709101060859855,0.0,0.0,333479.26666666666,6,4
multi,907,ATE-X,X,gpu,6,12,16,96,1,15360.0,10.0,1.0,1200,1199,6588.717072834697,13073.254316347484,13205.1109490003,6602.455350001037,13081.696842027377,13213.444282333512,8.333333333333334,8.333333333333334,79135.08126964075,23.104939935999937,23.250232398999287,0.7286540461596553,3392.2304000000004,1351.68,47185.92,13.90999856613513,2,234,5093.8376068376065,5254,1502.7435897435898,13.341880341880342,16.843304843304843,1.0,1.0,1.0,1.0,1.0,4,4,0,0,0.0030709101060859855,0.0,0.0,333479.26666666666,6,4
multi,971,GridStream,gs,gpu,6,12,16,96,1,20000.0,0.23405,1.0,28,28,110.47310850062786,204.3594960709015,206.0594320009841,122.35350700029812,213.2904566599973,215.10943199973553,8.333333333333334,6.4,1325.4505208673695,0.44574636799995915,0.4589096050003718,0.9617190755312252,1347.5411236915188,1347.5411236915188,61440.0,45.59415584415584,0,18,4549.0,5063,1069.8333333333333,5.277777777777778,5.296296296296297,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,,1000000.0,6,3
multi,971,Fixed margin,fixed,gpu,6,12,16,96,1,20000.0,0.23405,1.0,28,28,110.86927950054815,197.49655266203263,199.030596002558,122.56669700036582,206.4213690811448,208.08059600130946,8.333333333333334,6.4,1301.0899358682113,0.4385050880000563,0.4511838849994092,0.9630698958606855,32922.606280709246,1347.5411236915188,61440.0,1.866194901951013,1,18,4499.277777777777,4904,1025.7222222222222,4.277777777777778,5.462962962962964,0.8695652173913043,0.8518518518518517,0.8333333333333334,0.9090909090909091,1.0,3,3,0,0,0.08794466403162055,0.0,2.777777777777778,500002.9472222223,6,3
multi,971,ATE-Q,Q,gpu,6,12,16,96,1,20000.0,0.23405,1.0,28,28,103.39633550120197,190.17781003158234,191.78447500235052,115.02699900120206,199.1053161407035,200.83447500110196,8.333333333333334,6.4,1239.8248727232774,0.43182956800001193,0.4442873400003009,0.9608395476787984,32509.976500747704,1347.5411236915188,61440.0,1.8898814029775424,1,18,4498.111111111111,4904,1021.5555555555555,4.666666666666667,4.351851851851852,0.9523809523809523,0.9333333333333332,1.0,0.9090909090909091,1.0,3,3,0,0,0.07312252964426878,0.0,2.777777777777778,500003.75,6,3
multi,971,ATE-S,S,gpu,6,12,16,96,1,20000.0,0.23405,1.0,28,28,104.86045550078416,195.97073009103042,197.64079700144066,116.61568300041836,204.90058442013833,206.6907970001921,8.333333333333334,6.4,1266.1846204329256,0.43781350399990515,0.4511733239996829,0.9505994592279969,32509.976500747704,1347.5411236915188,61440.0,1.8898814029775424,1,18,4508.555555555556,4904,1034.888888888889,4.5,5.416666666666667,0.9523809523809523,0.9333333333333332,1.0,0.9090909090909091,1.0,3,3,0,0,0.07312252964426878,0.0,2.777777777777778,500003.75,6,3
multi,971,ATE-M,M,gpu,6,12,16,96,1,20000.0,0.23405,1.0,28,28,105.77272099999391,201.2570787003824,202.81524600068224,117.56473300010839,210.18278859948623,211.86524599943368,8.333333333333334,6.4,1293.1094237119396,0.44071065599996473,0.4550590970011399,0.9584817292425356,32509.976500747704,1347.5411236915188,61440.0,1.8898814029775424,1,18,4535.722222222223,4984,1061.388888888889,5.611111111111111,6.592592592592593,0.9523809523809523,0.9333333333333332,1.0,0.9090909090909091,1.0,3,3,0,0,0.07312252964426878,0.0,2.777777777777778,500003.75,6,3
multi,971,ATE-N,N,gpu,6,12,16,96,1,20000.0,0.23405,1.0,28,28,105.10011099904659,193.3834492398455,194.97425900044618,116.83405799885804,202.31036811896047,204.02425899919763,8.333333333333334,6.4,1260.3130379907918,0.43549836800002595,0.4472632950000843,0.9543157308340674,32509.976500747704,1347.5411236915188,61440.0,1.8898814029775424,1,18,4495.222222222223,4944,1030.2222222222222,5.333333333333333,4.953703703703704,0.9,0.8857142857142857,1.0,0.8181818181818182,1.0,3,3,0,0,0.06587615283267458,0.0,5.555555555555556,500004.06944444444,6,3
multi,971,ATE-X,X,gpu,6,12,16,96,1,20000.0,0.23405,1.0,28,28,156.5305995009112,302.02418132075763,304.8496730007173,170.7035260005796,310.99682915984886,313.89967299946875,8.333333333333334,6.4,1870.00650729403,0.5491334400001051,0.5635228229984932,0.751657891646385,32647.519760734885,1347.5411236915188,61440.0,1.8819193755077768,1,19,4555.105263157895,4944,1064.157894736842,5.684210526315789,6.535087719298246,0.7692307692307692,0.7666666666666666,0.6666666666666666,0.9090909090909091,1.0,3,3,0,0,0.1103425559947299,0.0,2.777777777777778,500002.3305555556,6,3
