report,t_s,F0.Va.rms,F0.Va.ang_rad,F0.Va.freq_hz,F0.Va.event,F0.Vb.rms,F0.Vb.ang_rad,F0.Vb.freq_hz,F0.Vb.event,F0.Vc.rms,F0.Vc.ang_rad,F0.Vc.freq_hz,F0.Vc.event,F0.Ia.rms,F0.Ia.ang_rad,F0.Ia.freq_hz,F0.Ia.event,F0.Ib.rms,F0.Ib.ang_rad,F0.Ib.freq_hz,F0.Ib.event,F0.Ic.rms,F0.Ic.ang_rad,F0.Ic.freq_hz,F0.Ic.event,F0.mode
138,1.158333,14817.5,4.620392,60.13405,0,14911.1,2.524790,59.97086,0,14860.7,0.422882,59.94288,0,57.423,4.624542,59.83214,0,54.431,2.533701,60.03730,0,69.6201,0.356863,60.03264,0,PMU
139,1.166667,14829.7,4.615143,59.89975,0,14828.1,2.528147,60.06411,0,14933.8,0.427582,60.08975,0,57.6534,4.630707,60.11773,0,54.3838,2.535104,60.02681,0,69.7312,0.357900,60.01982,0,PMU
140,1.175000,14816.7,4.622345,60.13755,0,14911.8,2.526865,59.97552,0,14861.5,0.424713,59.94522,0,57.4246,4.627472,59.93822,0,54.2392,2.536020,60.01749,0,69.7601,0.358877,60.01865,0,PMU
141,1.183333,14828.3,4.616974,59.89742,0,14826.8,2.530283,60.06527,0,14934.5,0.429596,60.09325,0,58.0338,4.634735,60.13872,0,54.2001,2.537912,60.03614,0,69.8098,0.359609,60.01399,0,PMU
142,1.191667,14815,4.623993,60.13405,0,14912.2,2.528818,59.97202,0,14861,0.426544,59.94172,0,58.5152,4.631744,59.94288,0,54.1446,2.539072,60.02215,0,69.8024,0.360036,60.00816,0,PMU
143,1.200000,14829.7,4.618805,59.90092,0,14829,2.532297,60.06644,0,14935.5,0.431610,60.09675,0,59.3623,4.640222,60.16192,0,54.2446,2.541147,60.03963,0,69.9453,0.361562,60.02914,0,PMU
144,1.208333,14815.9,4.625885,60.13521,0,14912.1,2.530954,59.97435,0,14861,0.428680,59.94405,0,59.6361,4.640344,60.00233,0,54.0619,2.541757,60.01166,0,69.9555,0.362783,60.02331,0,PMU
145,1.216667,14830.5,4.620636,59.89975,0,14828.5,2.534311,60.06411,0,14936.2,0.433624,60.09442,0,59.9298,4.644739,60.08393,0,54.0284,2.543222,60.02798,0,70.0148,0.363943,60.02215,0,PMU
146,1.225000,14818.2,4.627960,60.13988,0,14913.2,2.532968,59.97435,0,14861.1,0.430756,59.94521,0,59.6376,4.641626,59.94055,0,53.9618,2.544380,60.02211,0,69.9987,0.364370,60.00815,0,PMU
147,1.233333,14829.5,4.622833,59.90208,0,14829.8,2.536325,60.06411,0,14934.7,0.435516,60.09092,0,59.4666,4.646570,60.09442,0,53.9828,2.546272,60.03614,0,69.975,0.364553,60.00350,0,PMU
148,1.241667,14817.7,4.629913,60.13522,0,14913.6,2.534921,59.97319,0,14862.2,0.432587,59.94405,0,59.317,4.643701,59.94521,0,53.9621,2.547187,60.01749,0,70.0268,0.365163,60.01166,0,PMU
149,1.250000,14831.5,4.624908,59.90441,0,14831.2,2.538278,60.06411,0,14934.9,0.437592,60.09559,0,59.7437,4.648767,60.09675,0,53.9242,2.548652,60.02798,0,70.0194,0.366750,60.03031,0,PMU
150,1.258333,14815.5,4.631866,60.13289,0,14915.1,2.536813,59.97202,0,14860.5,0.434296,59.93705,0,59.931,4.645288,59.93356,0,53.8631,2.549507,60.01632,0,70.169,0.366872,60.00233,0,PMU
151,1.266667,14830.1,4.626495,59.89742,0,14831.2,2.540292,60.06644,0,14937.1,0.439362,60.09675,0,60.3952,4.650415,60.09792,0,53.7157,2.550544,60.01982,0,70.097,0.368215,60.02565,0,PMU
152,1.275000,14817.5,4.633636,60.13638,0,14914.5,2.538950,59.97435,0,14862.1,0.436493,59.94521,0,60.5266,4.647852,59.95104,0,53.6764,2.550788,60.00466,0,70.2024,0.368825,60.01166,0,PMU
153,1.283333,14830.2,4.628448,59.90092,0,14831.7,2.542307,60.06411,0,14935.6,0.441315,60.09209,0,60.7711,4.650537,60.05129,0,53.5119,2.552314,60.02914,0,70.2483,0.370107,60.02448,0,PMU
154,1.291667,14816.6,4.635467,60.13405,0,14913.9,2.540964,59.97435,0,14862.6,0.438324,59.94288,0,60.508,4.648035,59.95221,0,53.3513,2.552192,59.99767,0,70.1872,0.370717,60.01166,0,PMU
155,1.300000,14830.8,4.630279,59.90092,0,14830.6,2.544138,60.06062,0,14935.1,0.443190,60.09293,0,60.4857,4.652124,60.07810,0,53.274,2.553596,60.02681,0,70.2301,0.371084,60.00699,0,PMU
156,1.308333,14815.8,4.637354,60.13511,0,14913.4,2.542734,59.97319,0,14861.2,0.440155,59.94204,0,60.4882,4.650964,59.97785,0,53.2842,2.553657,60.00117,0,70.2801,0.372548,60.02798,0,PMU
157,1.316667,14830.9,4.632110,59.89986,0,14831.2,2.545967,60.06174,0,14933.2,0.445082,60.09409,0,61.042,4.653955,60.05712,0,53.3721,2.556159,60.04779,0,70.3596,0.373159,60.01166,0,PMU
158,1.325000,14814.3,4.639246,60.13628,0,14914.8,2.544746,59.97669,0,14857.9,0.441864,59.93854,0,61.1088,4.651758,59.95804,0,53.3484,2.556465,60.00583,0,70.3212,0.375112,60.03730,0,PMU
159,1.333333,14831,4.633880,59.89753,0,14830.1,2.547920,60.06062,0,14931.3,0.446852,60.09526,0,61.5528,4.656091,60.08276,0,53.4286,2.558845,60.04546,0,70.3105,0.375051,59.99883,0,PMU
160,1.341667,14814.9,4.641138,60.13861,0,14915.8,2.546638,59.97552,0,14857,0.443800,59.94172,0,61.3765,4.652124,59.92423,0,53.4375,2.559760,60.01749,0,70.3313,0.376210,60.02215,0,PMU
161,1.350000,14830.9,4.635950,59.90092,0,14831.7,2.549934,60.06295,0,14930.9,0.448805,60.09559,0,61.3167,4.655969,60.07344,0,53.5499,2.562385,60.05012,0,70.3274,0.376455,60.00466,0,PMU
162,1.358333,14815.3,4.643274,60.13988,0,14916,2.548652,59.97552,0,14858.1,0.445875,59.94405,0,60.9172,4.652856,59.94055,0,53.6249,2.563056,60.01282,0,70.3682,0.377980,60.02914,0,PMU
163,1.366667,14831.1,4.638147,59.90208,0,14832.1,2.551887,60.06178,0,14930.2,0.450819,60.09442,0,60.972,4.658533,60.10841,0,53.6582,2.564765,60.03264,0,70.2931,0.378347,60.00699,0,PMU
164,1.375000,14814.3,4.645105,60.13289,0,14914.6,2.550605,59.97552,0,14858.5,0.447889,59.94405,0,60.8885,4.654260,59.91840,0,53.6103,2.564765,60.00000,0,70.247,0.380160,60.03464,0,PMU
165,1.383333,14831.6,4.639978,59.90208,0,14831,2.553779,60.06061,0,14929.1,0.452894,60.09559,0,61.2364,4.659570,60.10141,0,53.5833,2.566474,60.03264,0,70.2475,0.380404,60.00466,0,PMU
166,1.391667,14813.7,4.647119,60.13638,0,14916.2,2.552497,59.97552,0,14856.3,0.449720,59.93939,0,61.2002,4.654993,59.91257,0,53.5523,2.566352,59.99767,0,70.3403,0.381625,60.02331,0,PMU
167,1.400000,14830.4,4.641809,59.89859,0,14830.6,2.555732,60.06178,0,14930.1,0.454725,60.09559,0,61.4905,4.661401,60.12240,0,53.4711,2.568671,60.04430,0,70.3415,0.383029,60.02681,0,PMU
168,1.408333,14813.5,4.649072,60.13872,0,14916.5,2.554511,59.97669,0,14857,0.451735,59.94288,0,61.4654,4.655420,59.88576,0,53.4893,2.569343,60.01282,0,70.4447,0.383639,60.01166,0,PMU
169,1.416667,14830.1,4.643884,59.90092,0,14830.6,2.557685,60.06062,0,14928.8,0.456739,60.09559,0,61.312,4.660303,60.09325,0,53.4236,2.571479,60.04080,0,70.3555,0.384799,60.02215,0,PMU
170,1.425000,14812.4,4.651086,60.13755,0,14916.9,2.556526,59.97785,0,14857.5,0.453688,59.94172,0,60.9792,4.656030,59.91840,0,53.4169,2.571174,59.99417,0,70.4094,0.384921,60.00233,0,PMU
171,1.433333,14830,4.645838,59.89976,0,14830.4,2.559699,60.06062,0,14929.3,0.458753,60.09675,0,61.2091,4.662744,60.12822,0,53.3779,2.572883,60.03264,0,70.2933,0.386691,60.03380,0,PMU
172,1.441667,14812.4,4.652978,60.13638,0,14916.7,2.558357,59.97435,0,14856.6,0.455519,59.93822,0,61.243,4.656946,59.88926,0,53.3029,2.572639,59.99534,0,70.2503,0.387179,60.00933,0,PMU
173,1.450000,14829.1,4.647669,59.89859,0,14832,2.561469,60.05944,0,14928.5,0.460462,60.09442,0,61.5795,4.664514,60.14454,0,53.3355,2.575379,60.05235,0,70.2641,0.388766,60.03031,0,PMU
174,1.458333,14812.1,4.654748,60.13521,0,14917.8,2.560371,59.97902,0,14857.9,0.457289,59.93939,0,61.593,4.659509,59.90441,0,53.2133,2.574470,59.98262,0,70.4091,0.389071,60.00583,0,PMU
175,1.466667,14829.2,4.649561,59.90092,0,14831.1,2.563544,60.06062,0,14930.1,0.462476,60.09908,0,61.8648,4.666040,60.12473,0,53.2881,2.576722,60.04302,0,70.5284,0.391025,60.03730,0,PMU
176,1.475000,14813,4.656824,60.13871,0,14917.6,2.562263,59.97552,0,14857,0.459303,59.93938,0,61.6753,4.661279,59.90908,0,53.1504,2.576173,59.98951,0,70.582,0.391635,60.01166,0,PMU
177,1.483333,14829.2,4.651636,59.90092,0,14832.7,2.565497,60.06178,0,14930.6,0.464430,60.09792,0,61.7351,4.669517,60.15733,0,53.2894,2.579286,60.05945,0,70.6606,0.392550,60.01749,0,PMU
178,1.491667,14813.2,4.658716,60.13522,0,14917.7,2.564277,59.97669,0,14858.8,0.461378,59.94172,0,61.8728,4.664941,59.91262,0,53.2798,2.579041,59.99534,0,70.6685,0.392917,60.00699,0,PMU
179,1.500000,14829,4.653467,59.89975,0,14832.2,2.567329,60.05828,0,14929.9,0.466444,60.09675,0,62.4076,4.672324,60.14101,0,53.4418,2.580934,60.03614,0,70.7032,0.394626,60.03264,0,PMU
180,1.508333,14811.3,4.660364,60.13172,0,14917.6,2.566108,59.97669,0,14859.4,0.463270,59.93939,0,62.7367,4.665979,59.87881,0,53.4272,2.580934,60.00000,0,70.8647,0.394992,60.00699,0,PMU
181,1.516667,14828.8,4.655176,59.90092,0,14832.4,2.569282,60.06061,0,14931.2,0.468519,60.10025,0,63.1605,4.673240,60.13867,0,53.4764,2.583253,60.04430,0,70.8115,0.396517,60.02914,0,PMU
182,1.525000,14812.6,4.662317,60.13638,0,14918.1,2.568122,59.97785,0,14859.7,0.465345,59.93939,0,63.1944,4.667808,59.89625,0,53.4268,2.583314,60.00117,0,70.8384,0.396884,60.00699,0,PMU
183,1.533333,14829.3,4.657129,59.90092,0,14832.7,2.571357,60.06178,0,14932.9,0.470533,60.09908,0,63.3115,4.673179,60.10258,0,53.4602,2.585450,60.04080,0,70.8035,0.397799,60.01749,0,PMU
184,1.541667,14812.7,4.664331,60.13755,0,14917.8,2.570075,59.97552,0,14860.2,0.467359,59.93938,0,63.1056,4.667075,59.88343,0,53.3617,2.585023,59.99184,0,70.8143,0.398410,60.01166,0,PMU
185,1.550000,14829.8,4.659143,59.90092,0,14832.8,2.573127,60.05828,0,14931.7,0.472425,60.09675,0,63.0381,4.673972,60.13172,0,53.4758,2.586854,60.03497,0,70.8092,0.398959,60.01049,0,PMU
186,1.558333,14811.1,4.666284,60.13639,0,14919.1,2.571967,59.97785,0,14860.4,0.469129,59.93705,0,62.8336,4.667869,59.88343,0,53.4225,2.586915,60.00117,0,70.9407,0.399691,60.01399,0,PMU
187,1.566667,14830,4.660974,59.89859,0,14832.6,2.575013,60.05817,0,14932.5,0.474315,60.09904,0,63.146,4.675315,60.14221,0,53.5786,2.587525,60.01166,0,70.8524,0.401339,60.03147,0,PMU
188,1.575000,14811.4,4.668113,60.13634,0,14918.1,2.573859,59.97796,0,14860.2,0.471082,59.93826,0,63.0666,4.668540,59.87061,0,53.6019,2.588075,60.01049,0,70.8331,0.402133,60.01515,0,PMU
189,1.583333,14829.2,4.662866,59.89979,0,14833.4,2.576844,60.05701,0,14931.8,0.476146,60.09671,0,63.2814,4.675193,60.12706,0,53.8315,2.589417,60.02565,0,70.6584,0.403231,60.02098,0,PMU
190,1.591667,14810.1,4.669944,60.13518,0,14918.1,2.575746,59.97902,0,14861.2,0.473035,59.94059,0,63.207,4.669150,59.88460,0,53.9643,2.590089,60.01282,0,70.6817,0.404086,60.01632,0,PMU
191,1.600000,14829,4.664636,59.89863,0,14832.5,2.578797,60.05828,0,14932.7,0.478099,60.09671,0,63.4059,4.675132,60.11424,0,54.2509,2.590699,60.01166,0,70.6666,0.405001,60.01749,0,PMU
192,1.608333,14809.7,4.671836,60.13751,0,14915.7,2.577516,59.97552,0,14860.5,0.474986,59.94055,0,62.9419,4.669212,59.88693,0,54.3368,2.590699,60.00000,0,70.6466,0.406344,60.02565,0,PMU
193,1.616667,14827,4.666526,59.89859,0,14831.1,2.580567,60.05828,0,14931,0.479930,60.09442,0,63.1546,4.676963,60.14804,0,54.5221,2.591736,60.01982,0,70.6604,0.406832,60.00933,0,PMU
194,1.625000,14807.2,4.673423,60.13172,0,14914.2,2.579347,59.97669,0,14860.7,0.476756,59.93938,0,63.233,4.670615,59.87877,0,54.5665,2.591736,60.00000,0,70.6105,0.408602,60.03380,0,PMU
195,1.633333,14827.7,4.668113,59.89859,0,14829.5,2.582032,60.05129,0,14928.5,0.481700,60.09442,0,63.7908,4.678611,60.15270,0,54.7529,2.591981,60.00466,0,70.56,0.409213,60.01166,0,PMU
196,1.641667,14807,4.675315,60.13755,0,14916.8,2.581178,59.98368,0,14859.9,0.478465,59.93822,0,63.6794,4.670920,59.85312,0,54.5637,2.593201,60.02331,0,70.5165,0.411408,60.04192,0,PMU
197,1.650000,14825,4.669822,59.89509,0,14827.8,2.584107,60.05595,0,14929.4,0.483592,60.09792,0,64.0176,4.678611,60.14688,0,54.5235,2.593445,60.00466,0,70.4127,0.412140,60.01399,0,PMU
198,1.658333,14807.2,4.676963,60.13638,0,14917.4,2.582887,59.97669,0,14859.7,0.480296,59.93705,0,64.0105,4.671592,59.86595,0,54.5296,2.595154,60.03264,0,70.504,0.412445,60.00583,0,PMU
199,1.666667,14825.8,4.671714,59.89975,0,14829.9,2.586060,60.06062,0,14929.4,0.485545,60.10025,0,64.2465,4.678855,60.13872,0,54.5581,2.596192,60.01982,0,70.3897,0.413178,60.01399,0,PMU
200,1.675000,14805.6,4.678794,60.13522,0,14916.1,2.584840,59.97669,0,14858.8,0.482250,59.93705,0,63.8633,4.672324,59.87527,0,54.5068,2.598206,60.03847,0,70.4294,0.414276,60.02098,0,PMU
201,1.683333,14826.4,4.673667,59.90208,0,14830.9,2.587892,60.05828,0,14929.5,0.487560,60.10141,0,64.1455,4.682090,60.18650,0,54.4777,2.599122,60.01749,0,70.2473,0.415558,60.02448,0,PMU
202,1.691667,14804.5,4.680686,60.13405,0,14916.4,2.586793,59.97902,0,14858.7,0.484325,59.93822,0,64.1294,4.675376,59.87178,0,54.4078,2.601685,60.04896,0,70.2444,0.416107,60.01049,0,PMU
203,1.700000,14824.2,4.675254,59.89625,0,14828.7,2.589784,60.05712,0,14928.5,0.489451,60.09791,0,64.6633,4.682700,60.13988,0,54.2373,2.601990,60.00583,0,70.2255,0.418061,60.03730,0,PMU
204,1.708333,14805.5,4.682456,60.13755,0,14915.7,2.588685,59.97902,0,14859,0.486217,59.93822,0,64.5698,4.675681,59.86595,0,54.1808,2.603882,60.03614,0,70.2952,0.418549,60.00933,0,PMU
205,1.716667,14824.8,4.677268,59.90092,0,14829.5,2.591675,60.05711,0,14927.7,0.491344,60.09791,0,64.9677,4.683677,60.15270,0,54.0635,2.604615,60.01399,0,70.2088,0.419953,60.02681,0,PMU
206,1.725000,14805.4,4.684409,60.13638,0,14916.5,2.590516,59.97785,0,14857.3,0.487926,59.93473,0,64.5692,4.676047,59.85429,0,54.0006,2.605772,60.02211,0,70.1056,0.420014,60.00117,0,PMU
207,1.733333,14824.6,4.679221,59.90092,0,14829.5,2.593506,60.05712,0,14928,0.493114,60.09908,0,64.7408,4.685569,60.18184,0,53.9039,2.606505,60.01399,0,70.0985,0.421662,60.03147,0,PMU
208,1.741667,14805.7,4.686362,60.13638,0,14917,2.592469,59.98018,0,14857.9,0.489818,59.93705,0,64.5645,4.679160,59.87761,0,53.8132,2.607664,60.02215,0,70.0272,0.422272,60.01166,0,PMU
209,1.750000,14823.3,4.681174,59.90092,0,14830.8,2.595460,60.05712,0,14927.6,0.494945,60.09792,0,65.0459,4.688071,60.17018,0,53.7952,2.608519,60.01632,0,70.0449,0.423432,60.02215,0,PMU
210,1.758333,14804.1,4.688010,60.13055,0,14915.6,2.594300,59.97785,0,14859.5,0.491710,59.93822,0,65.371,4.681602,59.87644,0,53.881,2.609434,60.01749,0,70.1605,0.424774,60.02565,0,PMU
211,1.766667,14824.8,4.682883,59.90208,0,14828.5,2.597108,60.05362,0,14926.9,0.496959,60.10025,0,65.9223,4.689109,60.14337,0,53.948,2.609801,60.00699,0,70.0865,0.425995,60.02331,0,PMU
212,1.775000,14802.9,4.689902,60.13405,0,14914.6,2.595948,59.97785,0,14857.1,0.493480,59.93356,0,65.8218,4.683310,59.88926,0,54.0472,2.610960,60.02215,0,70.1397,0.426789,60.01515,0,PMU
213,1.783333,14823.4,4.684531,59.89742,0,14827,2.598878,60.05595,0,14929,0.498668,60.09908,0,66.2339,4.690207,60.13172,0,54.0283,2.611998,60.01982,0,70.1176,0.428070,60.02447,0,PMU
214,1.791667,14803.8,4.691672,60.13638,0,14914.4,2.597657,59.97669,0,14857.3,0.495311,59.93589,0,66.0218,4.682761,59.85779,0,54.1916,2.612730,60.01399,0,70.0968,0.428314,60.00466,0,PMU
215,1.800000,14823.9,4.686423,59.89975,0,14828,2.600525,60.05479,0,14927.5,0.500438,60.09792,0,65.9955,4.691367,60.16436,0,54.1182,2.613890,60.02215,0,70.026,0.429474,60.02215,0,PMU
216,1.808333,14802.9,4.693503,60.13522,0,14914.9,2.599488,59.98018,0,14858.3,0.497081,59.93589,0,65.6994,4.684897,59.87644,0,54.1474,2.614561,60.01282,0,70.1537,0.429779,60.00583,0,PMU
217,1.816667,14824.3,4.688254,59.89975,0,14828,2.602479,60.05712,0,14928.1,0.502391,60.10141,0,66.0619,4.693259,60.15970,0,54.0698,2.616087,60.02914,0,70.0609,0.432159,60.04546,0,PMU
218,1.825000,14801.3,4.695212,60.13289,0,14913.3,2.601380,59.97902,0,14856.3,0.499034,59.93589,0,66.0665,4.686484,59.87061,0,54.0943,2.616637,60.01049,0,69.9664,0.431976,59.99650,0,PMU
219,1.833333,14823.5,4.690024,59.90092,0,14828.6,2.604249,60.05479,0,14926.3,0.504161,60.09792,0,66.5696,4.694785,60.15853,0,54.1185,2.618712,60.03963,0,69.9627,0.433441,60.02798,0,PMU
220,1.841667,14801.6,4.697104,60.13522,0,14914.8,2.603272,59.98135,0,14857.1,0.500865,59.93705,0,66.4503,4.688254,59.87527,0,54.121,2.619322,60.01166,0,69.8763,0.433441,60.00000,0,PMU
221,1.850000,14824.5,4.691855,59.89975,0,14828.7,2.606200,60.05591,0,14927.1,0.506097,60.09992,0,66.5172,4.694297,60.11540,0,53.9899,2.621153,60.03497,0,69.8039,0.435883,60.04663,0,PMU
222,1.858333,14801.8,4.699101,60.13838,0,14916,2.605347,59.98372,0,14857.8,0.502879,59.93855,0,66.2237,4.689414,59.90675,0,54.0654,2.621824,60.01282,0,69.8501,0.435455,59.99184,0,PMU
223,1.866667,14823.7,4.693869,59.90008,0,14828.2,2.608275,60.05591,0,14926.6,0.508172,60.10108,0,66.471,4.696921,60.14338,0,53.9178,2.624266,60.04663,0,69.6951,0.437592,60.04080,0,PMU
224,1.875000,14801,4.700871,60.13372,0,14915.9,2.607237,59.98018,0,14857.5,0.504771,59.93505,0,66.469,4.690879,59.88460,0,53.9407,2.623716,59.98951,0,69.5166,0.437103,59.99067,0,PMU
225,1.883333,14824.3,4.695639,59.90008,0,14829.3,2.610167,60.05595,0,14927.3,0.510186,60.10341,0,66.9991,4.698552,60.14654,0,53.9508,2.626463,60.05246,0,69.4003,0.439300,60.04196,0,PMU
226,1.891667,14799.8,4.702641,60.13372,0,14915.7,2.609190,59.98135,0,14858.1,0.506768,59.93472,0,67.0311,4.690451,59.84530,0,53.9116,2.625608,59.98368,0,69.3217,0.439117,59.99650,0,PMU
227,1.900000,14824.4,4.697409,59.90008,0,14828.1,2.612059,60.05479,0,14927.1,0.512139,60.10258,0,67.5031,4.699101,60.16519,0,54.0154,2.628294,60.05129,0,69.3954,0.441803,60.05129,0,PMU
228,1.908333,14800.1,4.704594,60.13722,0,14916.6,2.610960,59.97902,0,14856.4,0.508599,59.93239,0,67.4261,4.691672,59.85812,0,54.028,2.627195,59.97902,0,69.4102,0.441376,59.99184,0,PMU
229,1.916667,14822,4.699284,59.89859,0,14829.7,2.613951,60.05712,0,14927.1,0.513848,60.10025,0,67.7427,4.698674,60.13372,0,54.1451,2.629820,60.05012,0,69.4911,0.443861,60.04747,0,PMU
230,1.925000,14801,4.706425,60.13638,0,14915.6,2.612791,59.97785,0,14856.8,0.510552,59.93705,0,67.5476,4.691245,59.85812,0,54.1696,2.627867,59.96270,0,69.3949,0.444044,60.00350,0,PMU
231,1.933333,14822,4.701237,59.90092,0,14830.7,2.615721,60.05595,0,14925.7,0.515740,60.09908,0,67.8765,4.700932,60.18501,0,54.2754,2.630430,60.04896,0,69.3562,0.445082,60.01982,0,PMU
232,1.941667,14797.9,4.708134,60.13172,0,14915.4,2.614805,59.98251,0,14858.1,0.512383,59.93589,0,68.2378,4.692832,59.84530,0,54.2687,2.629026,59.97319,0,69.2794,0.445875,60.01515,0,PMU
233,1.950000,14820,4.702763,59.89742,0,14828,2.617613,60.05362,0,14926.2,0.517693,60.10141,0,69.1529,4.700200,60.14072,0,54.2878,2.630857,60.03497,0,69.148,0.447950,60.03963,0,PMU
234,1.958333,14797.8,4.709782,60.13405,0,14915.6,2.616637,59.98135,0,14857.6,0.514275,59.93472,0,69.6809,4.691184,59.82781,0,54.4551,2.629820,59.98018,0,69.325,0.447523,59.99184,0,PMU
235,1.966667,14819.3,4.704533,59.89975,0,14828.9,2.619444,60.05362,0,14925.4,0.519585,60.10141,0,70.4722,4.699101,60.15121,0,54.4174,2.633055,60.06178,0,69.2094,0.449049,60.02914,0,PMU
236,1.975000,14793.6,4.711247,60.12822,0,14913.8,2.618468,59.98135,0,14855.8,0.515984,59.93122,0,71.2219,4.687827,59.78468,0,54.3605,2.631102,59.96270,0,69.2879,0.448439,59.98834,0,PMU
237,1.983333,14813.6,4.705815,59.89625,0,14827.6,2.621214,60.05245,0,14925.2,0.521294,60.10141,0,73.2509,4.690024,60.04196,0,54.4006,2.633543,60.04663,0,69.3513,0.450148,60.03264,0,PMU
238,1.991667,14780.7,4.712040,60.11890,0,14913.2,2.620299,59.98252,0,14855.3,0.517815,59.93356,0,78.2065,4.666465,59.55005,0,54.4207,2.631346,59.95804,0,69.3298,0.451002,60.01632,0,PMU
239,2.000000,14737.3,4.704655,59.85895,0,14823.9,2.623289,60.05711,0,14922.7,0.522698,60.09325,0,99.6993,4.609467,58.91142,0,54.8073,2.625608,59.89043,0,69.7316,0.457716,60.12823,0,PMU
240,2.008333,14621.3,4.701970,59.94871,0,14895.5,2.622129,59.97785,0,14854.1,0.518609,59.92190,0,151.457,4.391329,55.83388,0,56.1971,2.601624,59.54193,0,70.3495,0.459608,60.03613,0,PMU
241,2.016667,14514.2,4.691001,59.79051,0,14802.1,2.624876,60.05246,0,14918,0.523186,60.08742,0,196.785,4.319289,58.62414,0,57.6274,2.583497,59.65380,0,70.8881,0.452406,59.86245,0,PMU
242,2.025000,14390.9,4.688865,59.95920,0,14875.7,2.624083,59.98485,0,14846.3,0.519158,59.92307,0,250.847,4.171444,57.17636,0,58.6643,2.559943,59.55016,0,70.7889,0.436981,59.70541,0,PMU
243,2.033333,14369,4.683249,59.89276,0,14788.2,2.626402,60.04430,0,14910.3,0.524285,60.09791,0,260.565,4.129458,59.19813,0,58.798,2.567878,60.15154,0,69.9045,0.413849,59.55821,0,PMU
