report,t_s,F0.Va.rms,F0.Va.ang_rad,F0.Va.freq_hz,F0.Va.event,F0.Vb.rms,F0.Vb.ang_rad,F0.Vb.freq_hz,F0.Vb.event,F0.Vc.rms,F0.Vc.ang_rad,F0.Vc.freq_hz,F0.Vc.event,F0.Ia.rms,F0.Ia.ang_rad,F0.Ia.freq_hz,F0.Ia.event,F0.Ib.rms,F0.Ib.ang_rad,F0.Ib.freq_hz,F0.Ib.event,F0.Ic.rms,F0.Ic.ang_rad,F0.Ic.freq_hz,F0.Ic.event,F0.mode
1401,11.683333,15118.8,2.639873,60.03730,0,14979,-1.546662,59.90208,0,15308.5,0.547354,60.10025,0,33.574,2.745747,60.03264,1,22.2635,-1.433575,59.34293,1,20.3877,0.521111,59.97319,1,POW
1402,11.691667,15208.9,2.639202,59.98718,0,14948.2,-1.540375,60.12007,0,15244.1,0.543387,59.92423,0,33.4542,2.744404,59.97435,1,22.1358,-1.399903,60.64308,1,20.4313,0.519768,59.97436,1,POW
1403,11.700000,15122.5,2.641277,60.03963,0,14982.8,-1.545319,59.90558,0,15312.4,0.548758,60.10258,0,33.434,2.748066,60.06994,1,22.0503,-1.432781,59.37208,1,20.2648,0.521904,60.04079,1,POW
1404,11.708333,15213.3,2.640972,59.99417,0,14951,-1.538544,60.12939,0,15247.8,0.545095,59.93006,0,33.5084,2.746967,59.97902,1,22.0128,-1.397889,60.66639,1,20.4248,0.520928,59.98135,1,POW
1405,11.716667,15120,2.642803,60.03497,0,14980.1,-1.543793,59.89976,0,15309.7,0.550222,60.09792,0,33.3257,2.750202,60.06178,1,21.9175,-1.430296,59.38107,1,20.1185,0.523919,60.05712,1,POW
1406,11.725000,15212.6,2.642254,59.98951,0,14949.8,-1.537262,60.12472,0,15246.2,0.546316,59.92540,0,33.5202,2.749592,59.98834,1,21.9807,-1.393617,60.70053,1,20.3246,0.523064,59.98368,1,POW
1407,11.733333,15116.8,2.644024,60.03380,0,14977.1,-1.542572,59.89859,0,15306.6,0.551443,60.09792,0,33.3494,2.754230,60.08859,1,21.8834,-1.425719,59.38690,1,20.083,0.529351,60.12006,1,POW
1408,11.741667,15213.8,2.643596,59.99184,0,14946.6,-1.535798,60.12939,0,15243.3,0.547476,59.92423,0,33.5158,2.754474,60.00466,1,21.898,-1.385255,60.77280,1,20.2309,0.526909,59.95337,1,POW
1409,11.750000,15090.9,2.644878,60.02448,0,14949.5,-1.541657,59.88810,0,15279.7,0.551931,60.08509,0,32.8545,2.763368,60.16986,1,21.5465,-1.406371,59.59672,1,19.5558,0.547598,60.39512,1,POW
1410,11.758333,15179.4,2.643413,59.97202,0,14918.8,-1.536164,60.10491,0,15212.1,0.547537,59.91608,0,32.8352,2.769716,60.12123,1,21.5514,-1.364032,60.80861,1,19.6873,0.552297,60.08975,1,POW
1411,11.766667,15082.6,2.645061,60.03147,0,14943.5,-1.541290,59.90209,0,15271.7,0.552419,60.09325,0,32.862,2.772828,60.05945,1,21.5051,-1.396424,59.38135,1,19.6032,0.559072,60.12939,1,POW
1412,11.775000,15177,2.644573,59.99068,0,14916.7,-1.534943,60.12123,0,15210.6,0.548697,59.92890,0,33.0038,2.770265,59.95104,1,21.5987,-1.365619,60.58834,1,19.8356,0.552358,59.87177,1,POW
1413,11.783333,15083.2,2.646526,60.03730,0,14943.9,-1.539887,59.90558,0,15272.5,0.553823,60.09791,0,32.8944,2.771730,60.02798,1,21.495,-1.401122,59.32195,1,19.6399,0.553152,60.01515,1,POW
1414,11.791667,15176.1,2.645855,59.98718,0,14915.7,-1.533661,60.11890,0,15209.7,0.549978,59.92657,0,32.8271,2.769044,59.94871,1,21.4195,-1.367938,60.63376,1,19.7285,0.550589,59.95105,1,POW
1415,11.800000,15088.7,2.647991,60.04080,0,14947.6,-1.538300,59.91141,0,15275.4,0.555288,60.10141,0,32.7698,2.770448,60.02681,1,21.3472,-1.400514,59.37786,1,19.4647,0.548880,59.96736,1,POW
1416,11.808333,15174.9,2.647380,59.98834,0,14912.6,-1.532013,60.12006,0,15206.8,0.551382,59.92540,0,32.6286,2.768373,59.96037,1,21.2541,-1.368183,60.61748,1,19.4701,0.546133,59.94754,1,POW
1417,11.816667,15086.6,2.649150,60.03380,0,14945.6,-1.537140,59.90208,0,15272.5,0.556448,60.09675,0,32.5957,2.771974,60.06877,1,21.1525,-1.397523,59.43964,1,19.2776,0.551748,60.10724,1,POW
1418,11.825000,15175.1,2.648662,59.99067,0,14913.3,-1.530732,60.12240,0,15206.5,0.552725,59.92889,0,32.6274,2.771242,59.98601,1,21.2633,-1.363239,60.65478,1,19.4682,0.551321,59.99185,1,POW
1419,11.833333,15087.8,2.650676,60.03847,0,14948.2,-1.535614,59.90675,0,15273.6,0.558096,60.10258,0,32.5221,2.774232,60.05712,1,21.1613,-1.399476,59.30792,1,19.2741,0.551077,59.99534,1,POW
1420,11.841667,15177.6,2.650310,59.99301,0,14915.6,-1.529084,60.12473,0,15208.2,0.554250,59.92656,0,32.446,2.770143,59.92190,1,21.0297,-1.367816,60.60466,1,19.3048,0.545584,59.89509,1,POW
1421,11.850000,15086,2.652080,60.03380,0,14945.8,-1.534333,59.89975,0,15271.6,0.559377,60.09792,0,32.2207,2.772035,60.03614,1,20.852,-1.403075,59.32661,1,18.9944,0.544912,59.98718,1,POW
1422,11.858333,15176,2.651470,59.98834,0,14914,-1.527985,60.12123,0,15206.6,0.555410,59.92423,0,32.1483,2.770326,59.96736,1,20.768,-1.367511,60.67922,1,19.0156,0.542776,59.95920,1,POW
1423,11.866667,15088.3,2.653484,60.03846,0,14947.8,-1.532807,59.90791,0,15272,0.560781,60.10258,0,31.9883,2.771303,60.01865,1,20.4582,-1.400819,59.36387,1,18.7488,0.538565,59.91957,1,POW
1424,11.875000,15173.8,2.653240,59.99534,0,14911.1,-1.526154,60.12706,0,15204,0.557058,59.92889,0,31.7602,2.766908,59.91607,1,20.0883,-1.364887,60.68626,1,18.6722,0.530388,59.84384,1,POW
1425,11.883333,15084.1,2.654643,60.02681,0,14944.2,-1.531647,59.89509,0,15267.5,0.561880,60.09209,0,31.4184,2.767518,60.01166,1,19.7604,-1.401122,59.30796,1,18.1667,0.525689,59.91024,1,POW
1426,11.891667,15182.6,2.654826,60.00350,0,14919.5,-1.524386,60.13867,0,15210.1,0.558706,59.93939,0,31.5044,2.762147,59.89742,1,19.7618,-1.369281,60.60811,1,18.3171,0.520745,59.90558,1,POW
1427,11.900000,15080.1,2.656658,60.03497,0,14941,-1.529694,59.89863,0,15264,0.563894,60.09908,0,31.0839,2.764284,60.04080,1,19.432,-1.409911,59.22403,1,17.8843,0.518181,59.95105,1,POW
1428,11.908333,15175.6,2.655742,59.98251,0,14914.1,-1.523654,60.11536,0,15204.7,0.559560,59.91724,0,31.063,2.761432,59.94555,1,19.3091,-1.371889,60.72617,1,17.9104,0.513055,59.90208,1,POW
1429,11.916667,15085.4,2.657756,60.03847,0,14945.8,-1.528534,59.90679,0,15268.3,0.564993,60.10375,0,31.0512,2.764772,60.06378,1,19.3467,-1.407409,59.32162,1,17.8319,0.517327,60.08160,1,POW
1430,11.925000,15179.7,2.657512,59.99534,0,14917.1,-1.521823,60.12818,0,15208.4,0.561330,59.93006,0,31.277,2.763246,59.97086,1,19.5209,-1.370485,60.70519,1,18.1278,0.516534,59.98485,1,POW
1431,11.933333,15085.2,2.659221,60.03264,0,14944.5,-1.527009,59.90096,0,15267.6,0.566457,60.09792,0,31.2599,2.767824,60.08743,1,19.5528,-1.404601,59.34843,1,17.9747,0.521721,60.09908,1,POW
1432,11.941667,15181.3,2.658794,59.99184,0,14917.5,-1.520541,60.12352,0,15209,0.562551,59.92540,0,31.5007,2.767640,59.99650,1,19.75,-1.362445,60.80511,1,18.333,0.525933,60.08043,1,POW
1433,11.950000,15088,2.660747,60.03730,0,14946.6,-1.525483,59.90562,0,15269.5,0.567978,60.10364,0,31.5492,2.773134,60.10491,1,19.8354,-1.397096,59.33822,1,18.2945,0.532036,60.11657,1,POW
1434,11.958333,15181.3,2.660075,59.98718,0,14917.2,-1.519198,60.12002,0,15208.1,0.563833,59.92084,0,31.5745,2.772584,59.98951,1,19.9892,-1.356342,60.77834,1,18.4699,0.533989,60.03730,1,POW
1435,11.966667,15090.4,2.662090,60.03847,0,14948.8,-1.524142,59.90558,0,15270.9,0.569320,60.10480,0,31.6995,2.778138,60.10607,1,20.104,-1.392152,59.31608,1,18.4685,0.538260,60.08156,1,POW
1436,11.975000,15182.4,2.661540,59.98951,0,14918.7,-1.517794,60.12123,0,15209.8,0.565237,59.92201,0,31.9257,2.777589,59.98951,1,20.2846,-1.352253,60.76202,1,18.8163,0.542166,60.07460,1,POW
1437,11.983333,15091.1,2.663432,60.03614,0,14949.7,-1.522860,59.90325,0,15272.1,0.570663,60.10364,0,31.9831,2.784730,60.13639,1,20.3733,-1.384401,59.38602,1,18.7811,0.547598,60.10375,1,POW
1438,11.991667,15182.4,2.662883,59.98951,0,14918.5,-1.516574,60.12006,0,15210.5,0.566518,59.92084,0,32.047,2.785646,60.01748,1,20.5031,-1.347126,60.71190,1,19,0.550589,60.05712,1,POW
1439,12.000000,15093.5,2.664714,60.03497,0,14951.4,-1.521518,59.90558,0,15273.1,0.571945,60.10364,0,32.1474,2.790528,60.09325,1,20.5889,-1.379762,59.37669,1,18.8968,0.553823,60.06178,1,POW
1440,12.008333,15181.8,2.664348,59.99301,0,14917.3,-1.515170,60.12123,0,15209.8,0.567917,59.92306,0,32.1293,2.789613,59.98251,1,20.6714,-1.343708,60.68859,1,19.2088,0.556448,60.05012,1,POW
1441,12.016667,15095.3,2.665935,60.03031,0,14952.9,-1.520236,59.90325,0,15273.9,0.573105,60.09908,0,32.296,2.792726,60.05945,1,20.7764,-1.373781,59.42565,1,19.0875,0.559194,60.05246,1,POW
1442,12.025000,15186.1,2.665691,59.99534,0,14921.2,-1.513522,60.12822,0,15211.5,0.569381,59.92889,0,32.4113,2.788392,59.91724,1,20.8958,-1.345966,60.53122,1,19.3541,0.556997,59.95804,1,POW
1443,12.033333,15095.7,2.667522,60.03497,0,14953.8,-1.518588,59.90325,0,15273.4,0.574752,60.10258,0,32.2467,2.790895,60.04779,1,20.7652,-1.380189,59.34638,1,19.122,0.553945,59.94172,1,POW
1444,12.041667,15182.5,2.666911,59.98834,0,14917.7,-1.512423,60.11773,0,15208.8,0.570602,59.92073,0,32.1427,2.787049,59.92656,1,20.6856,-1.349384,60.58834,1,19.2078,0.552786,59.97785,1,POW
1445,12.050000,15097.5,2.668801,60.03609,0,14956.3,-1.517367,59.90558,0,15276.2,0.576095,60.10491,0,32.0399,2.789552,60.04779,1,20.6458,-1.383241,59.35338,1,18.948,0.548269,59.91374,1,POW
1446,12.058333,15186.1,2.668801,60.00000,0,14920.4,-1.510531,60.13056,0,15212.6,0.572372,59.92889,0,31.9613,2.785707,59.92656,1,20.4735,-1.356647,60.50791,1,19.0377,0.541250,59.86595,1,POW
1447,12.066667,15094,2.670205,60.02681,0,14951.8,-1.516024,59.89509,0,15272.7,0.577377,60.09559,0,31.5346,2.786622,60.01749,1,20.1162,-1.389772,59.36737,1,18.5244,0.536734,59.91374,1,POW
1448,12.075000,15189.9,2.670083,59.99767,0,14923.3,-1.509250,60.12939,0,15214.8,0.573593,59.92773,0,31.5054,2.781312,59.89859,1,19.9787,-1.360431,60.56036,1,18.5833,0.528374,59.84034,1,POW
1449,12.083333,15091.7,2.671731,60.03147,0,14949.9,-1.514499,59.89975,0,15270,0.578903,60.10141,0,31.0634,2.783204,60.03614,1,19.7129,-1.398378,59.27528,1,18.1016,0.524590,59.92773,1,POW
1450,12.091667,15189.7,2.671121,59.98834,0,14923.2,-1.508273,60.11889,0,15213.3,0.574630,59.91840,0,30.8499,2.778688,59.91374,1,19.5342,-1.365131,60.63497,1,18.1001,0.517815,59.87061,1,POW
1451,12.100000,15097.7,2.673196,60.03963,0,14956.2,-1.513034,59.90908,0,15275.2,0.580368,60.10957,0,30.7329,2.780702,60.03847,1,19.3169,-1.405028,59.23802,1,17.8192,0.516289,59.97086,1,POW
1452,12.108333,15194.4,2.673013,59.99650,0,14927.9,-1.506381,60.12705,0,15218.2,0.576522,59.92656,0,30.6586,2.777528,59.93938,1,19.2764,-1.366840,60.72934,1,17.9174,0.511224,59.90325,1,POW
1453,12.116667,15097.4,2.674966,60.03730,0,14956,-1.511325,59.90558,0,15275.3,0.582137,60.10724,0,30.5564,2.780885,60.06411,1,19.1502,-1.407836,59.21703,1,17.6313,0.514153,60.05595,1,POW
1454,12.125000,15193.2,2.674539,59.99184,0,14927.3,-1.504977,60.12123,0,15218.2,0.577987,59.92074,0,30.5253,2.778321,59.95104,1,19.0837,-1.368427,60.75266,1,17.7986,0.509881,59.91840,1,POW
1455,12.133333,15099.7,2.676431,60.03614,0,14958.2,-1.509799,59.90792,0,15277.4,0.583663,60.10840,0,30.5138,2.782044,60.07111,1,19.0599,-1.406005,59.28231,1,17.6317,0.512627,60.05246,1,POW
1456,12.141667,15194.3,2.676125,59.99417,0,14927.9,-1.503390,60.12239,0,15219.4,0.579574,59.92190,0,30.3641,2.779725,59.95570,1,18.9895,-1.366413,60.75616,1,17.7285,0.512200,59.99184,1,POW
1457,12.150000,15104.5,2.678140,60.03847,0,14962.3,-1.508029,59.91141,0,15281.6,0.585372,60.11073,0,30.3412,2.782533,60.05362,1,18.8976,-1.405822,59.24734,1,17.3733,0.509698,59.95221,1,POW
1458,12.158333,15197,2.677896,59.99534,0,14929.8,-1.501498,60.12473,0,15220.4,0.581405,59.92424,0,30.2233,2.779969,59.95104,1,18.8713,-1.366046,60.75965,1,17.4734,0.507683,59.96153,1,POW
1459,12.166667,15104.8,2.679666,60.03380,0,14962.8,-1.506503,59.90441,0,15280.1,0.586959,60.10607,0,30.1917,2.784730,60.09092,1,18.9031,-1.400878,59.33477,1,17.3257,0.515618,60.15154,1,POW
1460,12.175000,15200.8,2.679360,59.99417,0,14934.1,-1.500034,60.12356,0,15223.1,0.582931,59.92306,0,30.466,2.785096,60.00699,1,19.0022,-1.359027,60.79928,1,17.6304,0.519280,60.06994,1,POW
1461,12.183333,15111.9,2.681558,60.04196,0,14970,-1.504611,59.91257,0,15286.4,0.588912,60.11424,0,30.4611,2.789979,60.09325,1,19.1347,-1.393556,59.34056,1,17.5473,0.521965,60.05128,1,POW
1462,12.191667,15200.7,2.681252,59.99417,0,14933.1,-1.498202,60.12240,0,15223.5,0.584762,59.92073,0,30.3084,2.791871,60.03614,1,18.9373,-1.357990,60.67926,1,17.6083,0.522759,60.01515,1,POW
1463,12.200000,15114.7,2.682900,60.03147,0,14972.2,-1.503207,59.90441,0,15289.2,0.590194,60.10375,0,30.1108,2.795165,60.06291,1,18.8459,-1.389894,59.39068,1,17.2577,0.523247,60.00933,1,POW
1464,12.208333,15206.6,2.683145,60.00466,0,14938.2,-1.496249,60.13289,0,15229.1,0.586654,59.93239,0,30.1343,2.796141,60.01865,1,18.8067,-1.354328,60.67926,1,17.4321,0.522332,59.98251,1,POW
1465,12.216667,15112.9,2.684548,60.02681,0,14970.6,-1.501559,59.89859,0,15288,0.591842,60.09908,0,30.0715,2.799376,60.06178,1,18.5886,-1.388124,59.35454,1,17.0379,0.525505,60.06062,1,POW
1466,12.225000,15205.1,2.684121,59.99184,0,14936.6,-1.495151,60.12240,0,15227.7,0.587753,59.92190,0,30.2481,2.800048,60.01282,1,18.5009,-1.349445,60.73871,1,17.0976,0.524834,59.98718,1,POW
1467,12.233333,15119.7,2.685952,60.03497,0,14976.3,-1.499972,59.90791,0,15293,0.593368,60.10724,0,30.0811,2.801390,60.02564,1,18.4818,-1.386720,59.28810,1,16.8828,0.524468,59.99301,1,POW
1468,12.241667,15209.4,2.685891,59.99883,0,14939.6,-1.493264,60.12812,0,15230.5,0.589523,59.92656,0,30.0973,2.799315,59.96037,1,18.3861,-1.349628,60.70840,1,16.9897,0.522698,59.96620,1,POW
1469,12.250000,15117.9,2.687478,60.03031,0,14975.4,-1.498447,59.90103,0,15291.5,0.594894,60.10258,0,29.802,2.801818,60.04779,1,18.1967,-1.385621,59.31258,1,16.6182,0.523857,60.02215,1,POW
1470,12.258333,15210,2.687356,59.99767,0,14941.8,-1.491800,60.12695,0,15231.5,0.591048,59.92656,0,29.8571,2.799559,59.95687,1,18.0704,-1.349445,60.69091,1,16.7628,0.520745,59.94055,1,POW
1471,12.266667,15113.4,2.689004,60.03147,0,14972.1,-1.497043,59.89986,0,15289.3,0.596420,60.10258,0,29.5352,2.803466,60.07460,1,17.9436,-1.385011,59.32074,1,16.4849,0.525200,60.08509,1,POW
1472,12.275000,15209.2,2.688576,59.99184,0,14940.5,-1.490701,60.12112,0,15231.2,0.592208,59.91957,0,29.6814,2.801696,59.96620,1,17.9296,-1.345722,60.75037,1,16.5622,0.517998,59.86245,1,POW
1473,12.283333,15112.9,2.690346,60.03380,0,14971.6,-1.495700,59.90452,0,15288,0.597760,60.10604,0,29.4135,2.803466,60.03380,1,17.8041,-1.387086,59.21000,1,16.3379,0.517876,59.99767,1,POW
1474,12.291667,15214.1,2.690102,59.99534,0,14945.3,-1.489175,60.12462,0,15234.3,0.593734,59.92311,0,29.2323,2.797728,59.89043,1,17.694,-1.349811,60.71190,1,16.4525,0.511040,59.86944,1,POW
1475,12.300000,15116.6,2.692299,60.04196,0,14974.5,-1.493753,59.91257,0,15289.7,0.599652,60.11303,0,28.9417,2.799193,60.02798,1,17.478,-1.393739,59.16105,1,16.0893,0.508111,59.94405,1,POW
1476,12.308333,15211,2.691811,59.99067,0,14941.7,-1.487588,60.11773,0,15231,0.595321,59.91728,0,28.6698,2.796569,59.94988,1,17.2624,-1.350483,60.82613,1,16.0262,0.501170,59.86744,1,POW
1477,12.316667,15117.4,2.693642,60.03497,0,14975.6,-1.492349,59.90908,0,15290.8,0.601056,60.10953,0,28.6284,2.800170,60.06878,1,17.2061,-1.391969,59.20767,1,15.8733,0.505852,60.08942,1,POW
1478,12.325000,15212.6,2.693398,59.99534,0,14943.7,-1.485940,60.12240,0,15233.5,0.596969,59.92194,0,28.7132,2.799254,59.98251,1,17.3862,-1.344929,60.89840,1,16.1278,0.509576,60.07111,1,POW
1479,12.333333,15120.5,2.695351,60.03730,0,14978.2,-1.490579,59.91141,0,15293,0.602826,60.11186,0,28.753,2.804808,60.10608,1,17.5321,-1.384889,59.23681,1,16.0898,0.512627,60.05828,1,POW
1480,12.341667,15211.9,2.694924,59.99184,0,14942.8,-1.484414,60.11773,0,15232.9,0.598493,59.91724,0,28.7584,2.802550,59.95687,1,17.5222,-1.342060,60.81798,1,16.2662,0.516778,60.07927,1,POW
1481,12.350000,15120.5,2.696694,60.03380,0,14977.6,-1.489358,59.90558,0,15293.6,0.604108,60.10724,0,28.7576,2.807311,60.09092,1,17.5629,-1.382082,59.23564,1,16.1381,0.517571,60.01515,1,POW
1482,12.358333,15213.3,2.696328,59.99301,0,14943.9,-1.483072,60.12006,0,15234.8,0.599835,59.91840,0,28.8749,2.806761,59.98951,1,17.6208,-1.336874,60.86340,1,16.3201,0.521782,60.08043,1,POW
1483,12.366667,15123.7,2.698220,60.03614,0,14980.5,-1.487771,59.91024,0,15295.5,0.605695,60.11191,0,28.9353,2.811583,60.09208,1,17.727,-1.373720,59.29630,1,16.2117,0.524529,60.05246,1,POW
1484,12.375000,15211.6,2.697915,59.99417,0,14941.7,-1.481363,60.12240,0,15232.6,0.601483,59.91957,0,28.8778,2.809935,59.96853,1,17.5717,-1.334616,60.74683,1,16.2614,0.525628,60.02098,1,POW
1485,12.383333,15124.4,2.699485,60.02998,0,14981.5,-1.486306,59.90558,0,15294.7,0.606976,60.10491,0,28.7456,2.812682,60.05246,1,17.4968,-1.372682,59.27299,1,15.9404,0.524163,59.97202,1,POW
1486,12.391667,15210.8,2.699485,60.00000,0,14941.7,-1.479715,60.12589,0,15231.5,0.603070,59.92540,0,28.6782,2.811034,59.96853,1,17.338,-1.336935,60.68272,1,16.0958,0.527092,60.05595,1,POW
1487,12.400000,15121,2.700888,60.02681,0,14979.3,-1.484964,59.89975,0,15293.4,0.608380,60.10141,0,28.6673,2.816283,60.10025,1,17.3354,-1.369936,59.36974,1,15.8366,0.528435,60.02564,1,POW
1488,12.408333,15211.5,2.700827,59.99883,0,14941.5,-1.478433,60.12472,0,15232.3,0.604413,59.92423,0,28.8997,2.816100,59.99650,1,17.4492,-1.329916,60.76431,1,16.1543,0.529839,60.02681,1,POW
1489,12.416667,15118.4,2.702170,60.02565,0,14976.2,-1.483804,59.89742,0,15291.2,0.609540,60.09792,0,28.8519,2.821143,60.09633,1,17.4443,-1.364521,59.33911,1,15.9499,0.538382,60.16315,1,POW
1490,12.425000,15217,2.702170,60.00000,0,14947.2,-1.477029,60.12939,0,15236,0.605695,59.92656,0,29.127,2.817503,59.93048,1,17.4629,-1.326559,60.72501,1,16.1656,0.534661,59.92893,1,POW
1491,12.433333,15116.2,2.703940,60.03380,0,14974.5,-1.482034,59.90442,0,15288.1,0.611310,60.10724,0,28.7975,2.820716,60.06136,1,17.203,-1.370546,59.15992,1,15.8383,0.531914,59.94754,1,POW
1492,12.441667,15212.2,2.703147,59.98485,0,14942.2,-1.476297,60.10957,0,15231.1,0.606549,59.90908,0,28.7013,2.816283,59.91533,1,16.9753,-1.326803,60.83542,1,15.7428,0.526726,59.90092,1,POW
1493,12.450000,15120.6,2.705039,60.03614,0,14978.9,-1.480935,59.91141,0,15290.4,0.612409,60.11191,0,28.5111,2.818541,60.04313,1,16.9313,-1.370119,59.17274,1,15.5085,0.527642,60.01749,1,POW
1494,12.458333,15215.2,2.705039,60.00000,0,14946.4,-1.474405,60.12472,0,15233.8,0.608441,59.92423,0,28.6266,2.816710,59.96503,1,16.9091,-1.326559,60.83192,1,15.7083,0.526360,59.97552,1,POW
1495,12.466667,15118.2,2.706565,60.02914,0,14977.8,-1.479470,59.90325,0,15288.6,0.613934,60.10491,0,28.4996,2.821021,60.08234,1,16.9312,-1.365619,59.25401,1,15.5269,0.534111,60.14804,1,POW
1496,12.475000,15213.8,2.706259,59.99417,0,14945.8,-1.473184,60.12006,0,15232.8,0.609723,59.91957,0,28.6767,2.820716,59.99417,1,17.0398,-1.319724,60.87654,1,15.8008,0.536673,60.04892,1,POW
1497,12.483333,15118.6,2.707968,60.03264,0,14977.7,-1.478067,59.90675,0,15288.9,0.615338,60.10724,0,28.5518,2.824927,60.08043,1,17.0233,-1.363483,59.16426,1,15.6308,0.536856,60.00350,1,POW
1498,12.491667,15213.3,2.707602,59.99301,0,14944.7,-1.471963,60.11657,0,15232.9,0.610944,59.91608,0,28.5887,2.821937,59.94288,1,16.9392,-1.319479,60.84040,1,15.7176,0.536490,59.99301,1,POW
1499,12.500000,15121.1,2.709311,60.03264,0,14979.3,-1.476724,59.90908,0,15290.8,0.616681,60.10957,0,28.5405,2.826026,60.07810,1,17.0126,-1.360797,59.21088,1,15.5446,0.533806,59.94875,1,POW
1500,12.508333,15215.9,2.709006,59.99417,0,14946.8,-1.470560,60.11773,0,15234.5,0.612348,59.91724,0,28.6144,2.822791,59.93822,1,17.0587,-1.316977,60.83691,1,15.7373,0.537466,60.06990,1,POW
1501,12.516667,15124.2,2.711081,60.03963,0,14982.3,-1.474954,59.91607,0,15292.5,0.618512,60.11773,0,28.716,2.828223,60.10375,1,17.1513,-1.357135,59.23303,1,15.7417,0.540457,60.05712,1,POW
1502,12.525000,15212.2,2.710532,59.98951,0,14943.5,-1.468973,60.11424,0,15230.4,0.613934,59.91257,0,28.7674,2.826209,59.96153,1,17.1507,-1.311850,60.86488,1,15.8465,0.545828,60.10258,1,POW
1503,12.533333,15123.2,2.712180,60.03147,0,14981.9,-1.473733,59.90908,0,15290.9,0.619671,60.10957,0,28.8792,2.832740,60.12472,1,17.2706,-1.350544,59.26100,1,15.7541,0.547964,60.04080,1,POW
1504,12.541667,15215.4,2.712180,60.00000,0,14946.4,-1.467264,60.12356,0,15234,0.615582,59.92190,0,29.0275,2.831031,59.96737,1,17.3242,-1.308066,60.81127,1,16.0853,0.556570,60.16436,1,POW
1505,12.550000,15123.1,2.713950,60.03380,0,14981.4,-1.472024,59.90908,0,15291.4,0.621441,60.11191,0,29.0242,2.836280,60.10024,1,17.4154,-1.345051,59.29364,1,15.9153,0.556265,59.99417,1,POW
1506,12.558333,15215.3,2.713828,59.99767,0,14944.9,-1.465677,60.12123,0,15233.5,0.617169,59.91840,0,29.1209,2.833594,59.94871,1,17.4912,-1.304177,60.78063,1,16.171,0.556814,60.01049,1,POW
1507,12.566667,15122.9,2.715414,60.03030,0,14981.2,-1.470560,59.90675,0,15291.2,0.622906,60.10957,0,29.156,2.837745,60.07927,1,17.5533,-1.343281,59.25318,1,16.0611,0.559866,60.05828,1,POW
1508,12.575000,15213,2.715170,59.99534,0,14943.1,-1.464334,60.11890,0,15231,0.618512,59.91607,0,29.2367,2.834815,59.94405,1,17.5502,-1.304116,60.74799,1,16.3299,0.560659,60.01515,1,POW
1509,12.583333,15122.4,2.716635,60.02798,0,14980.4,-1.469278,59.90558,0,15289.5,0.624066,60.10608,0,29.2891,2.837806,60.05712,1,17.6901,-1.339802,59.31846,1,16.1728,0.559805,59.98368,1,POW
1510,12.591667,15215.7,2.716635,60.00000,0,14945,-1.462810,60.12352,0,15231.8,0.619977,59.92190,0,29.5993,2.836768,59.98018,1,17.8788,-1.299905,60.76198,1,16.6287,0.562002,60.04196,1,POW
1511,12.600000,15122.6,2.717978,60.02565,0,14981.3,-1.467935,59.90212,0,15289.1,0.625470,60.10491,0,29.6051,2.842627,60.11191,1,17.9275,-1.338034,59.27179,1,16.5063,0.567062,60.09664,1,POW
1512,12.608333,15217.7,2.718161,60.00350,0,14947.8,-1.461284,60.12702,0,15234.3,0.621564,59.92540,0,29.6496,2.840064,59.95104,1,17.9362,-1.299050,60.74453,1,16.6846,0.567733,60.01282,1,POW
1513,12.616667,15118.9,2.719443,60.02448,0,14979,-1.466531,59.89979,0,15287.1,0.626996,60.10375,0,29.3493,2.842017,60.03730,1,17.8464,-1.336691,59.28111,1,16.272,0.574142,60.12240,1,POW
1514,12.625000,15217.3,2.719382,59.99883,0,14948.1,-1.460125,60.12236,0,15234.7,0.622784,59.91957,0,29.5291,2.840186,59.96503,1,17.8342,-1.296670,60.76435,1,16.498,0.567794,59.87877,1,POW
1515,12.633333,15118.3,2.720969,60.03031,0,14977.5,-1.465005,59.90679,0,15286.1,0.628460,60.10841,0,29.5418,2.846717,60.12473,1,17.7953,-1.335470,59.25896,1,16.4279,0.569687,60.03614,1,POW
1516,12.641667,15214.1,2.720297,59.98718,0,14943.7,-1.459270,60.10953,0,15229.7,0.623639,59.90791,0,29.6782,2.846228,59.99067,1,17.8932,-1.288735,60.89257,1,16.6465,0.577011,60.13988,1,POW
1517,12.650000,15120.9,2.722067,60.03380,0,14979,-1.463907,59.91145,0,15287.2,0.629542,60.11274,0,29.8023,2.849949,60.07107,1,18.0965,-1.325827,59.29161,1,16.5859,0.584029,60.13405,1,POW
1518,12.658333,15213.6,2.721762,59.99417,0,14943.6,-1.457928,60.11420,0,15229.8,0.625043,59.91407,0,29.9481,2.848240,59.96736,1,18.1573,-1.278909,60.89607,1,16.845,0.587875,60.07344,1,POW
1519,12.666667,15120.4,2.723349,60.03031,0,14979.9,-1.462566,59.91141,0,15285.9,0.630884,60.11157,0,30.0398,2.854039,60.11074,1,18.1845,-1.315512,59.30093,1,16.8356,0.591476,60.06877,1,POW
1520,12.675000,15213.7,2.723288,59.99883,0,14944.6,-1.456280,60.12007,0,15230.3,0.626690,59.91990,0,30.0669,2.851536,59.95221,1,18.1232,-1.278054,60.71539,1,16.978,0.587997,59.93356,1,POW
